season,week,method,celebrity_name,fan_votes,eliminated
16,1,percent,Jacoby Jones,87336.24454148473,False
16,1,percent,D. L. Hughley,52401.746724890836,False
16,1,percent,Andy Dick,74235.80786026201,False
16,1,percent,Wynonna Judd,78602.62008733625,False
16,1,percent,Kellie Pickler,91703.05676855896,False
16,1,percent,Lisa Vanderpump,78602.62008733625,False
16,1,percent,Sean Lowe,82969.43231441049,False
16,2,percent,Ingo Rademacher,84002.49565482736,False
16,2,percent,Zendaya,105892.51808684111,False
16,2,percent,Dorothy Hamill,68756.47758671305,True
16,2,percent,Victor Ortiz,75602.24609855,False
16,2,percent,Alexandra Raisman,95836.9053806652,False
16,2,percent,Jacoby Jones,91636.78060441396,False
16,2,percent,D. L. Hughley,64758.116930975346,False
16,2,percent,Andy Dick,79036.40625410796,False
16,2,percent,Wynonna Judd,75602.24609552817,False
16,2,percent,Kellie Pickler,100926.4286824328,False
16,2,percent,Lisa Vanderpump,75602.24608823638,False
16,2,percent,Sean Lowe,82347.13253670873,False
16,3,percent,Ingo Rademacher,89677.91589036256,False
16,3,percent,Zendaya,111790.14982125328,False
16,3,percent,Victor Ortiz,91614.12110901736,False
16,3,percent,Alexandra Raisman,99762.70781322643,False
16,3,percent,Jacoby Jones,106049.30134484425,False
16,3,percent,D. L. Hughley,68630.61848679953,False
16,3,percent,Andy Dick,79699.51549797987,False
16,3,percent,Wynonna Judd,70337.97376516924,True
16,3,percent,Kellie Pickler,107131.30415762938,False
16,3,percent,Lisa Vanderpump,86295.09826889094,False
16,3,percent,Sean Lowe,89011.29384482713,False
16,4,percent,Ingo Rademacher,100338.24506280171,False
16,4,percent,Zendaya,117644.05904489408,False
16,4,percent,Victor Ortiz,87203.45879819825,False
16,4,percent,Alexandra Raisman,115556.2203501734,False
16,4,percent,Jacoby Jones,109752.1917313409,False
16,4,percent,D. L. Hughley,86257.26589069056,False
16,4,percent,Andy Dick,90730.13039080873,False
16,4,percent,Kellie Pickler,115757.1838582103,False
16,4,percent,Lisa Vanderpump,85043.144457757,True
16,4,percent,Sean Lowe,91718.1004151251,False
16,5,percent,Ingo Rademacher,103923.21374866682,False
16,5,percent,Zendaya,134939.539885855,False
16,5,percent,Victor Ortiz,98539.85078586993,False
16,5,percent,Alexandra Raisman,122122.10545232415,False
16,5,percent,Jacoby Jones,122733.7236546653,False
16,5,percent,D. L. Hughley,89180.75665486761,True
16,5,percent,Andy Dick,91013.98428562748,False
16,5,percent,Kellie Pickler,128185.3326739833,False
16,5,percent,Sean Lowe,109361.49285814051,False
16,6,percent,Ingo Rademacher,119046.92739706731,False
16,6,percent,Zendaya,140106.00876747878,False
16,6,percent,Victor Ortiz,106883.55436489284,True
16,6,percent,Alexandra Raisman,136486.67476234236,False
16,6,percent,Jacoby Jones,125133.71399435605,False
16,6,percent,Andy Dick,108758.50005761435,False
16,6,percent,Kellie Pickler,142298.65990505554,False
16,6,percent,Sean Lowe,121285.96075119278,False
16,7,percent,Ingo Rademacher,134903.67111142908,False
16,7,percent,Zendaya,160729.61298293705,False
16,7,percent,Alexandra Raisman,166003.41230570502,False
16,7,percent,Jacoby Jones,144252.8575167582,False
16,7,percent,Andy Dick,103409.87316341385,True
16,7,percent,Kellie Pickler,158253.5199576832,False
16,7,percent,Sean Lowe,132447.05296207362,False
16,8,percent,Ingo Rademacher,152886.6604144965,False
16,8,percent,Zendaya,183784.85759814616,False
16,8,percent,Alexandra Raisman,181971.33849763544,False
16,8,percent,Jacoby Jones,164835.55513557975,False
16,8,percent,Kellie Pickler,176720.28952620723,False
16,8,percent,Sean Lowe,139801.29882793484,True
16,9,percent,Ingo Rademacher,179682.21043226664,True
16,9,percent,Zendaya,202017.39755615662,False
16,9,percent,Alexandra Raisman,210092.0497718477,False
16,9,percent,Jacoby Jones,202621.77720270178,False
16,9,percent,Kellie Pickler,205586.5650370273,False
16,10,percent,Zendaya,252467.5284562351,False
16,10,percent,Alexandra Raisman,242362.86958313797,True
16,10,percent,Jacoby Jones,251010.74013687347,False
16,10,percent,Kellie Pickler,254158.86182375345,False
17,1,percent,Valerie Harper,82031.24999999999,False
17,1,percent,Brant Daugherty,85937.49999999999,False
17,1,percent,Elizabeth Berkley Lauren,93749.99999999999,False
17,1,percent,Leah Remini,82031.24999999999,False
17,1,percent,Corbin Bleu,93749.99999999999,False
17,1,percent,Amber Riley,105468.74999999999,False
17,1,percent,Keyshawn Johnson,66406.25,False
17,1,percent,Bill Engvall,70312.49999999999,False
17,1,percent,Christina Milian,85937.49999999999,False
17,1,percent,"Nicole ""Snooki"" Polizzi",89843.75,False
17,1,percent,Jack Osbourne,89843.75,False
17,1,percent,Bill Nye,54687.5,False
17,2,percent,Valerie Harper,75405.30868493719,False
17,2,percent,Brant Daugherty,86267.8793468261,False
17,2,percent,Elizabeth Berkley Lauren,93896.83527582505,False
17,2,percent,Leah Remini,87152.12984129625,False
17,2,percent,Corbin Bleu,96246.1995048063,False
17,2,percent,Amber Riley,95942.81221803298,False
17,2,percent,Keyshawn Johnson,61893.43758858315,True
17,2,percent,Bill Engvall,75708.69597171052,False
17,2,percent,Christina Milian,90966.60781624142,False
17,2,percent,"Nicole ""Snooki"" Polizzi",80684.90036204932,False
17,2,percent,Jack Osbourne,90082.35730486797,False
17,2,percent,Bill Nye,65752.83608482375,False
17,3,percent,Valerie Harper,69358.30747626835,False
17,3,percent,Brant Daugherty,100661.31063973278,False
17,3,percent,Elizabeth Berkley Lauren,98808.95912879433,False
17,3,percent,Leah Remini,93661.84096329422,False
17,3,percent,Corbin Bleu,102199.07758988174,False
17,3,percent,Amber Riley,97175.84035620344,False
17,3,percent,Bill Engvall,89087.42706175553,False
17,3,percent,Christina Milian,100088.60638941378,False
17,3,percent,"Nicole ""Snooki"" Polizzi",93527.60220103906,False
17,3,percent,Jack Osbourne,89931.21331335932,False
17,3,percent,Bill Nye,65499.8148802574,True
17,4,percent,Valerie Harper,75300.73554450611,True
17,4,percent,Brant Daugherty,95773.52319968505,False
17,4,percent,Elizabeth Berkley Lauren,110852.98893073767,False
17,4,percent,Leah Remini,100876.1402075137,False
17,4,percent,Corbin Bleu,112213.3893278121,False
17,4,percent,Amber Riley,110197.64444932964,False
17,4,percent,Bill Engvall,91129.10855817878,False
17,4,percent,Christina Milian,103455.09853514227,False
17,4,percent,"Nicole ""Snooki"" Polizzi",100822.27233585657,False
17,4,percent,Jack Osbourne,99379.0989112381,False
17,5,percent,Brant Daugherty,110723.68727846567,False
17,5,percent,Elizabeth Berkley Lauren,114042.36422835685,False
17,5,percent,Leah Remini,116913.46913829917,False
17,5,percent,Corbin Bleu,119960.11840167294,False
17,5,percent,Amber Riley,113781.32063818,False
17,5,percent,Bill Engvall,108402.83084042682,False
17,5,percent,Christina Milian,91281.5542446821,True
17,5,percent,"Nicole ""Snooki"" Polizzi",112734.75754648335,False
17,5,percent,Jack Osbourne,112159.89768343295,False
17,6,percent,Brant Daugherty,129566.99090299159,False
17,6,percent,Elizabeth Berkley Lauren,133641.60219952138,False
17,6,percent,Leah Remini,124004.14066505438,False
17,6,percent,Corbin Bleu,122555.76152068007,False
17,6,percent,Amber Riley,133534.1481478267,False
17,6,percent,Bill Engvall,109669.51513509094,False
17,6,percent,"Nicole ""Snooki"" Polizzi",127691.26033674796,False
17,6,percent,Jack Osbourne,119336.58109208691,False
17,7,percent,Brant Daugherty,129013.80133555726,False
17,7,percent,Elizabeth Berkley Lauren,126412.72499479375,False
17,7,percent,Leah Remini,121317.4534821941,False
17,7,percent,Corbin Bleu,129096.33198629886,False
17,7,percent,Amber Riley,133317.93378277207,False
17,7,percent,Bill Engvall,122445.6375316628,False
17,7,percent,"Nicole ""Snooki"" Polizzi",113316.29215920233,True
17,7,percent,Jack Osbourne,125079.82472751889,False
17,8,percent,Brant Daugherty,127180.29198675712,True
17,8,percent,Elizabeth Berkley Lauren,137696.95865342373,False
17,8,percent,Leah Remini,142282.9483793196,False
17,8,percent,Corbin Bleu,152052.05723843543,False
17,8,percent,Amber Riley,147615.0126490889,False
17,8,percent,Bill Engvall,142905.29198675705,False
17,8,percent,Jack Osbourne,150267.43910621805,False
17,9,percent,Elizabeth Berkley Lauren,135229.25527256672,True
17,9,percent,Leah Remini,168273.5868251296,False
17,9,percent,Corbin Bleu,180407.31420274032,False
17,9,percent,Amber Riley,164612.0846258385,False
17,9,percent,Bill Engvall,179773.69971701122,False
17,9,percent,Jack Osbourne,171704.05935671373,False
17,10,percent,Leah Remini,179929.92024663498,True
17,10,percent,Corbin Bleu,212147.60283550664,False
17,10,percent,Amber Riley,212373.06272242608,False
17,10,percent,Bill Engvall,194315.63453234927,False
17,10,percent,Jack Osbourne,201233.779663083,False
17,11,percent,Corbin Bleu,258945.7763815952,False
17,11,percent,Amber Riley,268147.1751777119,False
17,11,percent,Bill Engvall,228048.5866009119,True
17,11,percent,Jack Osbourne,244858.46183978097,False
18,1,percent,Billy Dee Williams,57251.90839694656,False
18,1,percent,Danica McKellar,91603.05343511449,False
18,1,percent,James Maslow,80152.67175572518,False
18,1,percent,Candace Cameron Bure,95419.84732824426,False
18,1,percent,Sean Avery,76335.87786259541,False
18,1,percent,Diana Nyad,68702.29007633586,False
18,1,percent,Charlie White,103053.4351145038,False
18,1,percent,Amy Purdy,91603.05343511449,False
18,1,percent,Meryl Davis,91603.05343511449,False
18,1,percent,Drew Carey,80152.67175572518,False
18,1,percent,Cody Simpson,83969.46564885495,False
18,1,percent,NeNe Leakes,80152.67175572518,False
18,2,percent,Billy Dee Williams,61475.40983606558,True
18,2,percent,Danica McKellar,98360.65573770493,False
18,2,percent,James Maslow,96311.4754099329,False
18,2,percent,Candace Cameron Bure,92213.11475400154,False
18,2,percent,Sean Avery,84528.68852433015,True
18,2,percent,Charlie White,105532.78688576595,False
18,2,percent,Amy Purdy,98360.65573770493,False
18,2,percent,Meryl Davis,100922.13114728099,False
18,2,percent,Drew Carey,86065.5737704918,False
18,2,percent,Cody Simpson,90163.9344262295,False
18,2,percent,NeNe Leakes,86065.5737704918,False
18,3,percent,Danica McKellar,115538.62860861067,False
18,3,percent,James Maslow,114638.80857256716,False
18,3,percent,Candace Cameron Bure,104800.5832917414,False
18,3,percent,Charlie White,118687.99873476292,False
18,3,percent,Amy Purdy,115538.62860861067,False
18,3,percent,Meryl Davis,122692.34256021913,False
18,3,percent,Drew Carey,98081.83057924149,False
18,3,percent,Cody Simpson,109929.7021628204,False
18,3,percent,NeNe Leakes,100091.4768814262,False
18,4,percent,Danica McKellar,110667.05306832235,False
18,4,percent,James Maslow,116642.75186795948,False
18,4,percent,Candace Cameron Bure,98222.77765626975,False
18,4,percent,Charlie White,113952.44396962806,False
18,4,percent,Amy Purdy,114875.80727652991,False
18,4,percent,Meryl Davis,128080.33553081848,False
18,4,percent,Drew Carey,106225.13091223231,False
18,4,percent,Cody Simpson,106459.32854798113,False
18,4,percent,NeNe Leakes,104874.37117025851,False
18,5,percent,Danica McKellar,117218.04844715107,False
18,5,percent,James Maslow,121394.67136449176,False
18,5,percent,Candace Cameron Bure,104787.51018264159,False
18,5,percent,Charlie White,114550.68506593336,False
18,5,percent,Amy Purdy,114895.25477404325,False
18,5,percent,Meryl Davis,117876.07948773359,False
18,5,percent,Drew Carey,109397.4678486591,False
18,5,percent,Cody Simpson,90663.92747598828,True
18,5,percent,NeNe Leakes,109216.35535335803,False
18,6,percent,Danica McKellar,128126.64287291064,False
18,6,percent,James Maslow,127632.72325939185,False
18,6,percent,Candace Cameron Bure,115135.72746505047,False
18,6,percent,Charlie White,127026.65211577913,False
18,6,percent,Amy Purdy,131601.37291386732,False
18,6,percent,Meryl Davis,137263.25571061744,False
18,6,percent,Drew Carey,115035.72746505047,True
18,6,percent,NeNe Leakes,118177.89819733269,False
18,7,percent,Danica McKellar,143225.94850868764,False
18,7,percent,James Maslow,140546.29635622576,False
18,7,percent,Candace Cameron Bure,140191.45683670288,False
18,7,percent,Charlie White,141524.65404818588,False
18,7,percent,Amy Purdy,148403.88478485672,False
18,7,percent,Meryl Davis,154508.6181173734,False
18,7,percent,NeNe Leakes,131599.1413479677,True
18,8,percent,Danica McKellar,156462.7381736318,True
18,8,percent,James Maslow,165412.2956957557,False
18,8,percent,Candace Cameron Bure,165412.29569575566,False
18,8,percent,Charlie White,171521.9424206949,False
18,8,percent,Amy Purdy,174612.30299394514,False
18,8,percent,Meryl Davis,166578.42502021685,False
18,9,percent,James Maslow,197664.35982075514,False
18,9,percent,Candace Cameron Bure,201308.46242920152,False
18,9,percent,Charlie White,190737.25824071988,True
18,9,percent,Amy Purdy,205210.9901907966,False
18,9,percent,Meryl Davis,205078.92931852688,False
18,10,percent,James Maslow,229185.71872736138,True
18,10,percent,Candace Cameron Bure,255450.31445897926,False
18,10,percent,Amy Purdy,256801.26957899064,False
18,10,percent,Meryl Davis,258562.69723466886,False
19,1,percent,Antonio Sabato Jr.,67204.3010752863,False
19,1,percent,Jonathan Bennett,80645.16129034007,False
19,1,percent,Lea Thompson,86021.50537636157,False
19,1,percent,Janel Parrish,77956.98924732931,False
19,1,percent,Alfonso Ribeiro,96774.19354840458,False
19,1,percent,Lolo Jones,53713.44086011886,True
19,1,percent,Randy Couture,83333.33333335082,False
19,1,percent,Tommy Chong,72580.64516130781,False
19,1,percent,Betsey Johnson,59189.78494614036,False
19,1,percent,Michael Waltrip,67204.3010752863,False
19,1,percent,Tavis Smiley,77956.98924732931,False
19,1,percent,Bethany Mota,86021.50537636157,False
19,1,percent,Sadie Robertson,91397.84946238308,False
19,2,percent,Antonio Sabato Jr.,79947.43766650501,False
19,2,percent,Jonathan Bennett,83787.36175074782,False
19,2,percent,Lea Thompson,94435.5039695671,False
19,2,percent,Janel Parrish,89431.64653222312,False
19,2,percent,Alfonso Ribeiro,93795.07662829632,False
19,2,percent,Randy Couture,81517.95570142906,False
19,2,percent,Tommy Chong,77096.06494289136,False
19,2,percent,Betsey Johnson,71800.92454221555,False
19,2,percent,Michael Waltrip,79190.21745514245,False
19,2,percent,Tavis Smiley,68040.49369823637,True
19,2,percent,Bethany Mota,91060.62523315071,False
19,2,percent,Sadie Robertson,89896.69187959512,False
19,3,percent,Antonio Sabato Jr.,83514.69894663544,False
19,3,percent,Jonathan Bennett,90371.41464366259,False
19,3,percent,Lea Thompson,92885.45454270857,False
19,3,percent,Janel Parrish,106806.85659991005,False
19,3,percent,Alfonso Ribeiro,94398.2989157095,False
19,3,percent,Randy Couture,78835.02611901991,True
19,3,percent,Tommy Chong,91220.06051788625,False
19,3,percent,Betsey Johnson,80236.72130976028,False
19,3,percent,Michael Waltrip,81439.47195235088,False
19,3,percent,Bethany Mota,107462.32178738409,False
19,3,percent,Sadie Robertson,92829.67466497245,False
19,4,percent,Antonio Sabato Jr.,90639.12086771915,False
19,4,percent,Jonathan Bennett,91328.56166251174,False
19,4,percent,Lea Thompson,113854.54492708616,False
19,4,percent,Janel Parrish,113814.20694847454,False
19,4,percent,Alfonso Ribeiro,116414.3517778177,False
19,4,percent,Tommy Chong,91893.98808189417,False
19,4,percent,Betsey Johnson,75603.56166251178,True
19,4,percent,Michael Waltrip,88203.56166251177,False
19,4,percent,Bethany Mota,108284.16467521372,False
19,4,percent,Sadie Robertson,109963.93773425925,False
19,5,percent,Antonio Sabato Jr.,103057.46044817926,False
19,5,percent,Jonathan Bennett,93867.44899683708,False
19,5,percent,Lea Thompson,126679.80941213635,False
19,5,percent,Janel Parrish,124296.02125956268,False
19,5,percent,Alfonso Ribeiro,127718.24652697325,False
19,5,percent,Tommy Chong,91729.40134911021,False
19,5,percent,Michael Waltrip,83130.03295059521,False
19,5,percent,Bethany Mota,119685.22418721589,False
19,5,percent,Sadie Robertson,129836.35486939015,False
19,6,percent,Antonio Sabato Jr.,102947.22384865046,False
19,6,percent,Jonathan Bennett,89195.34671554469,True
19,6,percent,Lea Thompson,115716.0803019957,False
19,6,percent,Janel Parrish,116971.27487109104,False
19,6,percent,Alfonso Ribeiro,131100.3479385585,False
19,6,percent,Tommy Chong,102947.22384865048,False
19,6,percent,Michael Waltrip,96121.28528209758,False
19,6,percent,Bethany Mota,121682.55501093062,False
19,6,percent,Sadie Robertson,123318.66218248104,False
19,7,percent,Antonio Sabato Jr.,107539.54649456985,True
19,7,percent,Lea Thompson,132260.15478610425,False
19,7,percent,Janel Parrish,129155.19269951282,False
19,7,percent,Alfonso Ribeiro,136190.70178226233,False
19,7,percent,Tommy Chong,114917.59678205325,False
19,7,percent,Michael Waltrip,113442.25442493738,False
19,7,percent,Bethany Mota,140759.03689594203,False
19,7,percent,Sadie Robertson,125735.51613461808,False
19,8,percent,Lea Thompson,136219.1173717083,False
19,8,percent,Janel Parrish,162636.22783359193,False
19,8,percent,Alfonso Ribeiro,160552.1324965424,False
19,8,percent,Tommy Chong,121371.52153290284,False
19,8,percent,Michael Waltrip,110670.9571500456,True
19,8,percent,Bethany Mota,159951.52479347342,False
19,8,percent,Sadie Robertson,148598.5188217355,False
19,9,percent,Lea Thompson,131799.52106392506,True
19,9,percent,Janel Parrish,181019.78931920117,False
19,9,percent,Alfonso Ribeiro,180140.9967503719,False
19,9,percent,Tommy Chong,162273.35283962602,False
19,9,percent,Bethany Mota,175506.8996561143,False
19,9,percent,Sadie Robertson,169259.44037076144,False
19,10,percent,Janel Parrish,211749.13928338743,False
19,10,percent,Alfonso Ribeiro,206232.57796300758,False
19,10,percent,Tommy Chong,176254.77027677294,True
19,10,percent,Bethany Mota,205943.3109553105,False
19,10,percent,Sadie Robertson,199820.20152152152,False
19,11,percent,Janel Parrish,252312.5982436068,False
19,11,percent,Alfonso Ribeiro,253799.92668122143,False
19,11,percent,Bethany Mota,245672.4887369842,True
19,11,percent,Sadie Robertson,248214.98633818756,False
20,1,percent,Suzanne Somers,78616.35220125786,False
20,1,percent,Willow Shields,78616.35220125786,False
20,1,percent,Riker Lynch,97484.27672955976,False
20,1,percent,Rumer Willis,100628.93081761007,False
20,1,percent,Nastia Liukin,94339.62264150944,False
20,1,percent,Michael Sam,81761.00628930818,False
20,1,percent,Robert Herjavec,88050.3144654088,False
20,1,percent,Charlotte McKinney,69182.38993710691,False
20,1,percent,Noah Galloway,81761.00628930818,False
20,1,percent,Redfoo,69182.38993710691,False
20,1,percent,Patti LaBelle,78616.35220125786,False
20,1,percent,Chris Soules,81761.00628930818,False
20,2,percent,Suzanne Somers,79925.3743533014,False
20,2,percent,Willow Shields,87196.44933374744,False
20,2,percent,Riker Lynch,94163.13318303101,False
20,2,percent,Rumer Willis,95324.24715949838,False
20,2,percent,Nastia Liukin,96637.556725644,False
20,2,percent,Michael Sam,81086.48832379555,False
20,2,percent,Robert Herjavec,83408.7162812325,False
20,2,percent,Charlotte McKinney,74387.98023671436,False
20,2,percent,Noah Galloway,79268.71957630532,False
20,2,percent,Redfoo,59878.75833469705,True
20,2,percent,Patti LaBelle,79925.3743533014,False
20,2,percent,Chris Soules,88797.20213873166,False
20,3,percent,Suzanne Somers,81801.13851437341,False
20,3,percent,Willow Shields,98679.09501764768,False
20,3,percent,Riker Lynch,105451.6089922483,False
20,3,percent,Rumer Willis,103917.95450585306,False
20,3,percent,Nastia Liukin,106438.61873722097,False
20,3,percent,Michael Sam,80267.48402570444,False
20,3,percent,Robert Herjavec,91177.81083795932,False
20,3,percent,Charlotte McKinney,73601.94126635701,True
20,3,percent,Noah Galloway,91523.23451616045,False
20,3,percent,Patti LaBelle,75810.72317922469,False
20,3,percent,Chris Soules,91330.39040725064,False
20,4,percent,Suzanne Somers,89726.57517095021,False
20,4,percent,Willow Shields,115032.7547863989,False
20,4,percent,Riker Lynch,108010.54143825776,False
20,4,percent,Rumer Willis,109343.72830691362,False
20,4,percent,Nastia Liukin,112289.48015116375,False
20,4,percent,Michael Sam,83472.72901710405,True
20,4,percent,Robert Herjavec,102333.28005064372,False
20,4,percent,Noah Galloway,98584.30348644294,False
20,4,percent,Patti LaBelle,88403.10934425173,False
20,4,percent,Chris Soules,92803.49824787329,False
20,5,percent,Suzanne Somers,89585.7375174077,True
20,5,percent,Willow Shields,122149.92746920069,False
20,5,percent,Riker Lynch,128128.64909568295,False
20,5,percent,Rumer Willis,130884.3202574392,False
20,5,percent,Nastia Liukin,129875.54325620459,False
20,5,percent,Robert Herjavec,103820.01313578227,False
20,5,percent,Noah Galloway,102166.42668582719,False
20,5,percent,Patti LaBelle,95794.38547689981,False
20,5,percent,Chris Soules,97594.99710555562,False
20,6,percent,Willow Shields,130923.1447709495,False
20,6,percent,Riker Lynch,136698.50345460043,False
20,6,percent,Rumer Willis,132312.36409893283,False
20,6,percent,Nastia Liukin,134105.3290123925,False
20,6,percent,Robert Herjavec,116747.60400728564,False
20,6,percent,Noah Galloway,117170.73136650612,False
20,6,percent,Patti LaBelle,114546.0850373939,True
20,6,percent,Chris Soules,117496.2382519391,False
20,7,percent,Willow Shields,113302.22013722509,True
20,7,percent,Riker Lynch,148891.11032325096,False
20,7,percent,Rumer Willis,147059.45269463453,False
20,7,percent,Nastia Liukin,157733.13054476713,False
20,7,percent,Robert Herjavec,144898.2831293511,False
20,7,percent,Noah Galloway,143217.52004142024,False
20,7,percent,Chris Soules,144898.28312935098,False
20,8,percent,Riker Lynch,178216.8153887835,False
20,8,percent,Rumer Willis,180397.23075322757,False
20,8,percent,Nastia Liukin,179001.23680604645,False
20,8,percent,Robert Herjavec,152887.65108225198,True
20,8,percent,Noah Galloway,155980.56608177198,False
20,8,percent,Chris Soules,153516.4998879185,True
20,9,percent,Riker Lynch,255494.0083938823,False
20,9,percent,Rumer Willis,252633.60369863614,False
20,9,percent,Nastia Liukin,239516.76720214845,True
20,9,percent,Noah Galloway,252355.6207053332,False
20,10,percent,Riker Lynch,341503.2579218978,False
20,10,percent,Rumer Willis,340092.77086029126,False
20,10,percent,Noah Galloway,318403.971217811,False
21,1,percent,Gary Busey,60000.00000000001,False
21,1,percent,Alexa PenaVega,88000.0,False
21,1,percent,Carlos PenaVega,92000.00000000001,False
21,1,percent,Victor Espinoza,60000.00000000001,False
21,1,percent,Alek Skarlatos,88000.0,False
21,1,percent,Chaka Khan,52000.00000000001,False
21,1,percent,Andy Grammer,84000.0,False
21,1,percent,Tamar Braxton,92000.00000000001,False
21,1,percent,Nick Carter,96000.00000000001,False
21,1,percent,Hayes Grier,84000.0,False
21,1,percent,Bindi Irwin,96000.00000000001,False
21,1,percent,Kim Zolciak-Biermann,48000.00000000001,False
21,1,percent,Paula Deen,60000.00000000001,False
21,2,percent,Gary Busey,67112.18530782711,False
21,2,percent,Alexa PenaVega,86168.73177925931,False
21,2,percent,Carlos PenaVega,86565.41550429421,False
21,2,percent,Victor Espinoza,59618.469965867786,True
21,2,percent,Alek Skarlatos,85029.8833984377,False
21,2,percent,Chaka Khan,54127.36879633702,True
21,2,percent,Andy Grammer,82355.50291640495,False
21,2,percent,Tamar Braxton,91120.80903447991,False
21,2,percent,Nick Carter,88100.94758456023,False
21,2,percent,Hayes Grier,83494.35130769912,False
21,2,percent,Bindi Irwin,91517.49274904229,False
21,2,percent,Kim Zolciak-Biermann,59618.469965867786,True
21,2,percent,Paula Deen,65170.37168992254,False
21,3,percent,Gary Busey,81674.68465917444,False
21,3,percent,Alexa PenaVega,112860.59492675381,False
21,3,percent,Carlos PenaVega,102794.64728456111,False
21,3,percent,Alek Skarlatos,106196.41989560353,False
21,3,percent,Andy Grammer,96786.47649407496,False
21,3,percent,Tamar Braxton,108959.54413245452,False
21,3,percent,Nick Carter,113737.13695630018,False
21,3,percent,Hayes Grier,99352.29087397641,False
21,3,percent,Bindi Irwin,107090.31779730695,False
21,3,percent,Paula Deen,70547.8869797941,False
21,4,percent,Gary Busey,73000.88810323861,True
21,4,percent,Alexa PenaVega,97937.12987737232,False
21,4,percent,Carlos PenaVega,104755.61984988829,False
21,4,percent,Alek Skarlatos,103382.97949459287,False
21,4,percent,Andy Grammer,97205.94563451021,False
21,4,percent,Tamar Braxton,112364.06633711941,False
21,4,percent,Nick Carter,114155.66364798315,False
21,4,percent,Hayes Grier,108761.34636548358,False
21,4,percent,Bindi Irwin,114311.41154740127,False
21,4,percent,Paula Deen,74124.94914241033,False
21,5,percent,Alexa PenaVega,122675.09640983214,False
21,5,percent,Carlos PenaVega,123356.97591480865,False
21,5,percent,Alek Skarlatos,102037.58055353856,False
21,5,percent,Andy Grammer,114073.6617784571,False
21,5,percent,Tamar Braxton,105670.70978499093,False
21,5,percent,Nick Carter,118853.93843211548,False
21,5,percent,Hayes Grier,106289.70935572087,False
21,5,percent,Bindi Irwin,123069.76722762123,False
21,5,percent,Paula Deen,83972.56054291507,False
21,6,percent,Alexa PenaVega,105907.3145095629,False
21,6,percent,Carlos PenaVega,122137.46021377158,False
21,6,percent,Alek Skarlatos,98168.24606313529,False
21,6,percent,Andy Grammer,122649.82764135202,False
21,6,percent,Tamar Braxton,119498.72064304889,False
21,6,percent,Nick Carter,122445.62627231936,False
21,6,percent,Hayes Grier,103756.40458652208,False
21,6,percent,Bindi Irwin,126023.36718272403,False
21,6,percent,Paula Deen,79413.0328875639,True
21,7,percent,Alexa PenaVega,120904.6651229646,False
21,7,percent,Carlos PenaVega,128943.18926732826,False
21,7,percent,Alek Skarlatos,121623.34829891442,False
21,7,percent,Andy Grammer,129152.37836079119,False
21,7,percent,Tamar Braxton,125041.66851398312,False
21,7,percent,Nick Carter,126244.82959972872,False
21,7,percent,Hayes Grier,114736.01798217237,True
21,7,percent,Bindi Irwin,133353.90285411733,False
21,8,percent,Alexa PenaVega,138199.67427342324,False
21,8,percent,Carlos PenaVega,148048.1317702408,False
21,8,percent,Alek Skarlatos,132061.4356705987,False
21,8,percent,Andy Grammer,132028.4475406017,True
21,8,percent,Tamar Braxton,143174.42286595967,False
21,8,percent,Nick Carter,159792.38210337126,False
21,8,percent,Bindi Irwin,146695.50577580466,False
21,9,percent,Alexa PenaVega,149461.40817666354,True
21,9,percent,Carlos PenaVega,167798.49024353293,False
21,9,percent,Alek Skarlatos,176917.0312769675,False
21,9,percent,Tamar Braxton,154942.44308904666,True
21,9,percent,Nick Carter,173520.27256528585,False
21,9,percent,Bindi Irwin,177360.35464850353,False
21,10,percent,Carlos PenaVega,256600.39955083214,False
21,10,percent,Alek Skarlatos,245693.47417038833,False
21,10,percent,Nick Carter,235950.86904433044,False
21,10,percent,Bindi Irwin,261755.25723444903,False
21,11,percent,Carlos PenaVega,239299.45891424594,True
21,11,percent,Alek Skarlatos,256349.47327866498,False
21,11,percent,Nick Carter,247507.94690967165,False
21,11,percent,Bindi Irwin,256843.12089741745,False
22,1,percent,Mischa Barton,67510.54852320674,False
22,1,percent,Kim Fields,84388.18565400846,False
22,1,percent,Jodie Sweetin,84388.18565400846,False
22,1,percent,Doug Flutie,63291.13924050633,False
22,1,percent,Von Miller,88607.59493670886,False
22,1,percent,Antonio Brown,88607.59493670886,False
22,1,percent,Paige VanZant,88607.59493670886,False
22,1,percent,Geraldo Rivera,54852.32067510548,False
22,1,percent,Nyle DiMarco,97046.41350210972,False
22,1,percent,Ginger Zee,97046.41350210972,False
22,1,percent,Wanya Morris,97046.41350210972,False
22,1,percent,Marla Maples,88607.59493670886,False
22,2,percent,Mischa Barton,65041.031967497205,False
22,2,percent,Kim Fields,81963.36623050149,False
22,2,percent,Jodie Sweetin,87259.9763987835,False
22,2,percent,Doug Flutie,76700.27890886589,False
22,2,percent,Von Miller,86193.94979625256,False
22,2,percent,Antonio Brown,83545.6447109747,False
22,2,percent,Paige VanZant,96787.17013736405,False
22,2,percent,Geraldo Rivera,54997.586355521846,True
22,2,percent,Nyle DiMarco,89358.50675719898,False
22,2,percent,Ginger Zee,92006.81184247685,False
22,2,percent,Wanya Morris,99951.72709831045,False
22,2,percent,Marla Maples,86193.94979625256,False
