Season,Week,Contestant,Judge_Score_Z,Trend,Vote_Mean,Vote_Std,Vote_CI_Lower,Vote_CI_Upper
19,3,Alfonso Ribeiro,0.38058418657165444,0.1,1.5431503863986442,0.36908192136304724,0.9734870303888843,2.2929443984180597
19,4,Tavis Smiley,-1.6517426185269455,-0.725,0.1587294935218958,0.051741483514772604,0.09204191815396409,0.281063195956202
19,4,Sadie Robertson,0.8310330049463693,0.13333000000000012,2.518079011748144,0.8600373067141329,1.2842045806333795,4.433566223531136
19,4,Randy Couture,-1.6517426185269455,-0.775,0.15188334651645635,0.04358375308500626,0.08030892999485204,0.25018713059059067
19,4,Michael Waltrip,0.02580847841448343,-0.625,0.7952068765935673,0.24747741574470927,0.3908239841114479,1.3259286881437244
19,4,Lolo Jones,-1.6517426185269455,-0.55,0.16587758055656987,0.04606747787344721,0.09162421675618115,0.248974107756452
19,4,Lea Thompson,0.9652370927016836,-0.8,1.8568486249595626,0.5234376085656806,1.1088042284224433,2.872744842296409
19,4,Tommy Chong,0.2271146100474549,-0.675,0.9049063223133987,0.25707371719704525,0.5492021782263349,1.5422999030533302
19,4,Janel Parrish,0.7639309610687122,0.24999500000000002,2.5058883374844054,0.910384593510455,1.456370893803212,4.827906091354225
19,4,Betsey Johnson,0.29421665392511204,-0.5,1.0826364573646823,0.2814289702619019,0.5925425003225865,1.721686442065751
19,4,Bethany Mota,0.5626248294357407,0.15,1.8710320486142737,0.5462450256277694,1.1323500725399536,3.2490849802441097
19,4,Antonio Sabato Jr.,0.29421665392511204,-0.625,1.0294297079732784,0.30895703915030814,0.5033732365674902,1.7426914038150503
19,4,Alfonso Ribeiro,1.0323391365793408,0.1,3.10276574389,0.8680872902343842,1.6897224901054324,5.085749953426601
19,4,Jonathan Bennett,-0.041293565463173726,-0.75,0.7217573052893442,0.24212755097320077,0.40869267421013505,1.300823769465717
19,5,Tommy Chong,0.18121462875009123,-0.675,0.9293621209920546,0.2632959063296296,0.5123618694733227,1.466209282255096
19,5,Tavis Smiley,-1.3668760568578302,-0.725,0.19781736719523718,0.04974219485005544,0.11602765928024875,0.290794584424952
19,5,Sadie Robertson,1.05622240757196,0.13333000000000012,3.1126430046812703,1.0733561777248162,1.433493112481602,5.9009471278705545
19,5,Randy Couture,-1.3668760568578302,-0.775,0.20899956886705964,0.05298736943914598,0.11576448369933914,0.3152057173692741
19,5,Michael Waltrip,-0.020710243285724628,-0.625,0.802770752925328,0.27421966820161764,0.4292462513994949,1.4728338482548446
19,5,Lolo Jones,-1.3668760568578302,-0.55,0.21656771515998766,0.06252947609364894,0.11375432389207245,0.3701361316917535
19,5,Lea Thompson,0.9216058262147493,-0.8,1.8591647536621119,0.5778947973074119,0.9271759144948176,3.199409917796275
19,5,Janel Parrish,0.8542975355361441,0.24999500000000002,2.63698510583613,0.8945849295164843,1.3535997088614238,4.436037923378146
19,5,Betsey Johnson,-1.3668760568578302,-0.5,0.22166184819197166,0.059921131549673934,0.12359411871843333,0.360842791440516
19,5,Bethany Mota,0.7869892448575387,0.15,2.5410876619453804,0.6575914137277564,1.542938758619748,3.8008709257478173
19,5,Antonio Sabato Jr.,0.5177560821431176,-0.625,1.2985131505170278,0.3758047582764337,0.7537604389996952,2.1243296263283433
19,5,Alfonso Ribeiro,0.9216058262147493,0.1,2.6851471285101223,0.9344174857384272,1.385615736782456,5.03835316860601
19,5,Jonathan Bennett,0.2485229194286965,-0.75,0.9783344336222407,0.29530908896717417,0.5975551783410558,1.6701227559355372
19,6,Michael Waltrip,0.4685452741305632,-0.625,1.3244645248492273,0.4360707739382884,0.6724800935157483,2.42941989318466
19,6,Tommy Chong,0.3429558192089689,-0.675,1.0342694565657466,0.3053987865520556,0.6464897213535219,1.7284232345390993
19,6,Tavis Smiley,-1.415296549693351,-0.725,0.19864748834514223,0.05863234229379005,0.10885875392444952,0.33382892337452413
19,6,Sadie Robertson,0.7825189114345489,0.13333000000000012,2.47090108389714,0.8360433232874069,1.299672994115917,4.618223203686657
19,6,Randy Couture,-1.415296549693351,-0.775,0.20599329548977707,0.0595424114823118,0.11484945357082446,0.3263106281052431
19,6,Lolo Jones,-1.415296549693351,-0.55,0.21433293048941263,0.0607377185524347,0.11990728485205247,0.3568744978587143
19,6,Lea Thompson,0.5941347290521575,-0.8,1.3265668166862188,0.3906079239312191,0.7449874897493534,2.166618181369633
19,6,Jonathan Bennett,0.5941347290521575,-0.75,1.343986110316303,0.4025801272304696,0.7652165404725834,2.4564298243149953
19,6,Janel Parrish,0.6569294565129545,0.24999500000000002,2.30883018223031,0.714184998477204,1.2105266190507509,4.13017662589585
19,6,Betsey Johnson,-1.415296549693351,-0.5,0.2086893878493645,0.06156953466128684,0.1024783555353993,0.33356688610418334
19,6,Bethany Mota,0.8453136388953459,0.15,2.5252772541608217,0.7856790115741912,1.295860342022102,4.25090358185611
19,6,Antonio Sabato Jr.,0.3429558192089689,-0.625,1.102576147130084,0.32527623585005333,0.6144141145445774,1.9224611935701847
19,6,Alfonso Ribeiro,1.0336978212777375,0.1,2.803593439894085,0.7861646166495486,1.4266692247365065,4.722958000133446
19,7,Tavis Smiley,-1.2018993478035254,-0.725,0.23795391606656233,0.07706974044473774,0.11241628732785064,0.4085959009418784
19,7,Sadie Robertson,0.6718547611512938,0.13333000000000012,2.116450676740702,0.6510500013467059,1.199947266311242,3.424514518337947
19,7,Randy Couture,-1.2018993478035254,-0.775,0.2302945227411709,0.06656822739118579,0.10880501495181143,0.3697967089419725
19,7,Michael Waltrip,0.49052371834921454,-0.625,1.2679307800602808,0.347880071430818,0.7028135305051888,1.887721543309814
19,7,Lolo Jones,-1.2018993478035254,-0.55,0.2502129742466784,0.08190221774088624,0.13221207005890312,0.404930422562739
19,7,Lea Thompson,0.9136294848873996,-0.8,1.8345550975053058,0.5341029500857644,1.0666980407800746,3.1110141418129413
19,7,Tommy Chong,0.6114110802172674,-0.675,1.4234207590044807,0.4909757603789442,0.7601085726879934,2.443372119012467
19,7,Janel Parrish,0.8229639634863599,0.24999500000000002,2.660773276550362,0.820663302281635,1.3585137388896515,4.158204191837795
19,7,Betsey Johnson,-1.2018993478035254,-0.5,0.2744369460767925,0.07646293256290324,0.16166241828361375,0.44731601918718333
19,7,Bethany Mota,1.0647386872224656,0.15,2.994563502981967,0.8627960085582954,1.6737817229183825,5.060245788227898
19,7,Antonio Sabato Jr.,0.5811892397502542,-0.625,1.4267917845676967,0.448596621282245,0.6880130424057845,2.4049186439141734
19,7,Alfonso Ribeiro,0.8531858039533732,0.1,2.389075625763886,0.6435144641615619,1.3829508523675433,3.7858504873475467
19,7,Jonathan Bennett,-1.2018993478035254,-0.75,0.23806921430078487,0.07686753244739751,0.14097395620719277,0.42327984946171926
19,8,Tommy Chong,0.5222115721546479,-0.675,1.3851848976147536,0.4546584369972476,0.7113763954594312,2.3890482907471333
19,8,Tavis Smiley,-1.0039416270880053,-0.725,0.2761593361048415,0.07922828861448149,0.1456583533502487,0.4872788954506974
19,8,Sadie Robertson,0.9958453236437471,0.13333000000000012,3.043278088023072,0.9752292278666532,1.734800681581025,5.16168309798827
19,8,Randy Couture,-1.0039416270880053,-0.775,0.28084767407414196,0.09217485783053991,0.14975791751789608,0.49229136660298356
19,8,Michael Waltrip,0.3117076826039371,-0.625,1.0820045250034338,0.3165006874620725,0.5846607807727744,1.6544820859183793
19,8,Lolo Jones,-1.0039416270880053,-0.55,0.31152146987164575,0.10033587640735177,0.16765615835491843,0.5585341446309474
19,8,Lea Thompson,0.680089489317681,-0.8,1.481388064509934,0.4512424694831778,0.8176823163950819,2.4690936162328785
19,8,Janel Parrish,1.2589751855821356,0.24999500000000002,3.768646856134832,1.0915699642567855,1.749338689269696,6.189221061883071
19,8,Betsey Johnson,-1.0039416270880053,-0.5,0.30539411039457975,0.09959706572924105,0.17664125546153192,0.556053307642846
19,8,Bethany Mota,1.1010972684191025,0.15,3.3089567602270074,0.973527861551995,1.8661061136008184,5.240938836209026
19,8,Antonio Sabato Jr.,-1.0039416270880053,-0.625,0.2909727141261099,0.08900976150569792,0.14904765579383616,0.5106791371995603
19,8,Alfonso Ribeiro,1.1537232408067801,0.1,3.435281654551012,1.0078633694861765,1.9056409922640736,5.81777024910539
19,8,Jonathan Bennett,-1.0039416270880053,-0.75,0.30089329756700633,0.08733249480367547,0.1763647132900956,0.4803317811187688
19,9,Michael Waltrip,-0.8819844235388291,-0.625,0.35838451517499736,0.11591404270899094,0.20533772376171774,0.6092177714248883
19,9,Tommy Chong,0.6450026274945178,-0.675,1.4399326054457913,0.4465331965762236,0.6982868094009024,2.5808464257460413
19,9,Tavis Smiley,-0.8819844235388291,-0.725,0.32066606657464647,0.09486436967427266,0.18565307963937278,0.6041974052033636
19,9,Sadie Robertson,1.0736305716442291,0.13333000000000012,3.0778715454706025,1.0598451317694055,1.5297203880268568,5.998745042530069
19,9,Randy Couture,-0.8819844235388291,-0.775,0.29339940895452377,0.08569926894498069,0.13971039793629536,0.49184990450674426
19,9,Lolo Jones,-0.8819844235388291,-0.55,0.35276067790514803,0.11170637757412633,0.19847015069967122,0.5873310311238674
19,9,Betsey Johnson,-0.8819844235388291,-0.5,0.3520609399689284,0.0968747377245048,0.20897694795058472,0.5831057746398851
19,9,Jonathan Bennett,-0.8819844235388291,-0.75,0.3034117354964565,0.07568871949568448,0.18123875930294087,0.45736660448485333
19,9,Janel Parrish,1.180787557681657,0.24999500000000002,3.4378729179782535,0.9578490172750338,1.8742234533233262,5.664503115430893
19,9,Bethany Mota,1.100419818153586,0.15,3.1112984543528874,1.0662955881357867,1.5572360477265708,5.862787442298421
19,9,Antonio Sabato Jr.,-0.8819844235388291,-0.625,0.33153569850363057,0.10714031288474292,0.17625508995270195,0.5500523825254169
19,9,Alfonso Ribeiro,1.180787557681657,0.1,3.3613994779037273,0.9997761068917516,1.8552346757258258,5.354597536959367
19,9,Lea Thompson,0.9932628321161583,-0.8,1.9477621272268193,0.5353850194112879,1.0451117370506542,3.031421753137679
19,10,Tommy Chong,0.9132633820554503,-0.675,1.895850636012539,0.538582115981789,1.069118038865199,3.0448846728186747
19,10,Tavis Smiley,-0.7558755883225383,-0.725,0.3518022212065265,0.10788064867010358,0.1870980397237801,0.5855434849133417
19,10,Sadie Robertson,1.2363225376124805,0.13333000000000012,3.535344215647873,1.0037869577823877,1.9189718750857787,5.863317570943534
19,10,Michael Waltrip,-0.7558755883225383,-0.625,0.399238461733479,0.11086339279093856,0.2340816512472276,0.6499892039468196
19,10,Lolo Jones,-0.7558755883225383,-0.55,0.3838973177372459,0.11173764182604584,0.19481567214572826,0.6366172464639008
19,10,Lea Thompson,-0.7558755883225383,-0.8,0.35547550829472646,0.10702605029070897,0.1884134812499273,0.5860697062387042
19,10,Randy Couture,-0.7558755883225383,-0.775,0.35322221571990314,0.09390224866398067,0.22342084939790285,0.5746736534887401
19,10,Janel Parrish,1.344008922798157,0.24999500000000002,4.049869958255333,1.1988756300610508,2.176237119457666,6.401318056992001
19,10,Betsey Johnson,-0.7558755883225383,-0.5,0.38532691635179744,0.10767016175971933,0.19239771747612736,0.6047775201683039
19,10,Bethany Mota,1.2901657302053187,0.15,4.037108565569735,1.3163345937615398,2.0279124930662005,7.394399311498771
19,10,Antonio Sabato Jr.,-0.7558755883225383,-0.625,0.39453003517050106,0.11528561784094592,0.2119068286355881,0.6344765930062143
19,10,Alfonso Ribeiro,1.2632441339088996,0.1,3.782906204775264,1.2012497123155261,1.93880373752292,6.656837512319081
19,10,Jonathan Bennett,-0.7558755883225383,-0.75,0.3654420543032578,0.14469634293375266,0.171756596632308,0.7160510866921445
19,11,Sadie Robertson,1.4541082759974415,0.13333000000000012,4.29783808329739,1.4181728692443218,2.276583324707662,7.434749861976772
19,11,Randy Couture,-0.6403549453758635,-0.775,0.4181182268875538,0.1382734635969476,0.21179932275259244,0.6676568612828685
19,11,Michael Waltrip,-0.6403549453758635,-0.625,0.4261795446853411,0.12195291704066177,0.2340177388844561,0.6862308337928735
19,11,Lolo Jones,-0.6403549453758635,-0.55,0.4507787148281996,0.14054233191533522,0.2675868734796776,0.8537693557686463
19,11,Lea Thompson,-0.6403549453758635,-0.8,0.3825235079574994,0.13162483410762663,0.18110633965793743,0.682718455665787
19,11,Betsey Johnson,-0.6403549453758635,-0.5,0.4694591604956761,0.15205895667504832,0.24660647863087234,0.8065478422325189
19,11,Janel Parrish,1.4363549775623823,0.24999500000000002,4.563555484981856,1.2741870799493962,2.6592826059616432,7.306620620319993
19,11,Bethany Mota,1.383116381955388,0.15,4.324229596948989,1.1847869440323093,2.595254795520193,6.296546315363891
19,11,Antonio Sabato Jr.,-0.6403549453758635,-0.625,0.4235538253939225,0.11120971101290347,0.2347772493187007,0.645568825646338
19,11,Alfonso Ribeiro,1.4896148728675591,0.1,4.530143212595141,1.3185977353538127,2.5367133960280213,7.682528761549024
19,11,Tavis Smiley,-0.6403549453758635,-0.725,0.38362683578321866,0.1181344217675548,0.2223218939204312,0.6253762099473001
19,11,Jonathan Bennett,-0.6403549453758635,-0.75,0.41495403114178003,0.12160597859067371,0.2243234119931381,0.6971325570415767
19,11,Tommy Chong,-0.6403549453758635,-0.675,0.4028052008863224,0.12274297904663523,0.223203855492783,0.7093853343985554
20,1,Charlotte McKinney,-1.404008168798564,0.0,0.26310697664401617,0.08709170892904146,0.13451488663625769,0.4712330208830132
20,1,Willow Shields,-0.46800272293285466,0.0,0.6692875683517064,0.20160267977418944,0.32771447086426847,1.1227881360192
20,1,Suzanne Somers,-0.46800272293285466,0.0,0.7106845796912477,0.21434165286004125,0.42410096842154665,1.156541765781689
20,1,Rumer Willis,1.7160099840871337,0.0,5.519210384220196,1.534117169871899,3.247119534488799,8.96100336300796
20,1,Riker Lynch,1.404008168798564,0.0,4.1348025989213335,1.2963850885631232,2.3062305303797923,7.239903588744751
20,1,Redfoo,-1.404008168798564,0.0,0.27852330629527294,0.07982374015150367,0.14640327959822266,0.48285251103426974
20,1,Robert Herjavec,0.46800272293285466,0.0,1.6851384378326884,0.5497196287590767,0.9252555731577392,3.0041815085987618
20,1,Noah Galloway,-0.1560009076442849,0.0,0.9142714834566177,0.2779382255649407,0.5730381774617378,1.6170730187300901
20,1,Nastia Liukin,1.0920063535099942,0.0,3.1189905837573972,0.9328057163340323,1.8003416242048749,5.20366646343782
20,1,Michael Sam,-0.1560009076442849,0.0,0.8636531444497573,0.23314383751134113,0.5156417529088256,1.3338899391499126
20,1,Chris Soules,-0.1560009076442849,0.0,0.9162772558058576,0.28341377889037084,0.4383852762211164,1.5702644613249033
20,1,Patti LaBelle,-0.46800272293285466,0.0,0.6599667520762889,0.21113523450863897,0.35645662817093593,1.0962596837663852
20,2,Riker Lynch,0.8739541760330682,,,,,
20,2,Willow Shields,0.8739541760330682,,,,,
20,2,Suzanne Somers,-0.25982421449631804,,,,,
20,2,Rumer Willis,0.8739541760330682,,,,,
20,2,Robert Herjavec,-0.25982421449631804,,,,,
20,2,Redfoo,0.5905095784007217,,,,,
20,2,Michael Sam,-0.25982421449631804,,,,,
20,2,Noah Galloway,-0.5432688121286646,,,,,
20,2,Nastia Liukin,1.4408433712977613,,,,,
20,2,Chris Soules,-2.243936397922744,,,,,
20,2,Charlotte McKinney,-0.8267134097610112,,,,,
20,2,Patti LaBelle,-0.25982421449631804,,,,,
20,3,Riker Lynch,0.8496811138134059,,,,,
20,3,Willow Shields,0.6350248324289666,,,,,
20,3,Suzanne Somers,-0.1162721524165712,,,,,
20,3,Rumer Willis,0.7423529731211863,,,,,
20,3,Redfoo,-2.7994756697220633,,,,,
20,3,Robert Herjavec,0.31304041035230756,,,,,
20,3,Noah Galloway,0.42036855104452725,,,,,
20,3,Nastia Liukin,0.8496811138134059,,,,,
20,3,Patti LaBelle,-0.43825657449323024,,,,,
20,3,Michael Sam,-0.2236002931087909,,,,,
20,3,Chris Soules,0.20571226966008785,,,,,
20,3,Charlotte McKinney,-0.43825657449323024,,,,,
20,4,Suzanne Somers,0.0699522007694843,,,,,
20,4,Rumer Willis,0.6041326430091819,,,,,
20,4,Robert Herjavec,0.5278211512606537,,,,,
20,4,Riker Lynch,0.5278211512606537,,,,,
20,4,Redfoo,-2.066769568189306,,,,,
20,4,Willow Shields,0.9093786100032948,,,,,
20,4,Noah Galloway,0.3751981677635972,,,,,
20,4,Nastia Liukin,0.6804441347577102,,,,,
20,4,Michael Sam,0.22257518426654077,,,,,
20,4,Chris Soules,-0.0063592909790439285,,,,,
20,4,Charlotte McKinney,-2.066769568189306,,,,,
20,4,Patti LaBelle,0.22257518426654077,,,,,
20,5,Willow Shields,0.6919444479577517,,,,,
20,5,Suzanne Somers,0.29338444593408675,,,,,
20,5,Rumer Willis,1.0240777829774725,,,,,
20,5,Robert Herjavec,0.027677777918310144,,,,,
20,5,Riker Lynch,0.9576511159735283,,,,,
20,5,Redfoo,-1.5665622301763495,,,,,
20,5,Patti LaBelle,0.2269577789301426,,,,,
20,5,Nastia Liukin,0.9576511159735283,,,,,
20,5,Michael Sam,-1.5665622301763495,,,,,
20,5,Chris Soules,0.2269577789301426,,,,,
20,5,Charlotte McKinney,-1.5665622301763495,,,,,
20,5,Noah Galloway,0.29338444593408675,,,,,
20,6,Riker Lynch,0.8256292410440794,,,,,
20,6,Willow Shields,0.7397256205886261,,,,,
20,6,Suzanne Somers,-1.350595810494072,,,,,
20,6,Rumer Willis,0.6824565402849906,,,,,
20,6,Robert Herjavec,0.5679183796777194,,,,,
20,6,Redfoo,-1.350595810494072,,,,,
20,6,Patti LaBelle,0.5965529198295372,,,,,
20,6,Noah Galloway,0.5965529198295372,,,,,
20,6,Nastia Liukin,0.7397256205886261,,,,,
20,6,Michael Sam,-1.350595810494072,,,,,
20,6,Chris Soules,0.6538220001331727,,,,,
20,6,Charlotte McKinney,-1.350595810494072,,,,,
20,7,Willow Shields,0.9435197891713952,,,,,
20,7,Suzanne Somers,-1.1198786282688524,,,,,
20,7,Rumer Willis,0.837704485712921,,,,,
20,7,Robert Herjavec,0.5202585753374983,,,,,
20,7,Riker Lynch,0.837704485712921,,,,,
20,7,Redfoo,-1.1198786282688524,,,,,
20,7,Noah Galloway,0.8906121374421582,,,,,
20,7,Nastia Liukin,1.0493350926298695,,,,,
20,7,Michael Sam,-1.1198786282688524,,,,,
20,7,Chris Soules,0.5202585753374983,,,,,
20,7,Charlotte McKinney,-1.1198786282688524,,,,,
20,7,Patti LaBelle,-1.1198786282688524,,,,,
20,8,Riker Lynch,1.1478366790035872,,,,,
20,8,Willow Shields,-0.9464618230380457,,,,,
20,8,Suzanne Somers,-0.9464618230380457,,,,,
20,8,Rumer Willis,1.2015366405943984,,,,,
20,8,Robert Herjavec,0.7182369862770985,,,,,
20,8,Redfoo,-0.9464618230380457,,,,,
20,8,Charlotte McKinney,-0.9464618230380457,,,,,
20,8,Noah Galloway,0.745086967072504,,,,,
20,8,Nastia Liukin,1.0941367174127763,,,,,
20,8,Michael Sam,-0.9464618230380457,,,,,
20,8,Chris Soules,0.7719369478679096,,,,,
20,8,Patti LaBelle,-0.9464618230380457,,,,,
20,9,Riker Lynch,1.3923495611421928,,,,,
20,9,Willow Shields,-0.6767767216697346,,,,,
20,9,Suzanne Somers,-0.6767767216697346,,,,,
20,9,Rumer Willis,1.3406214040718945,,,,,
20,9,Robert Herjavec,-0.6767767216697346,,,,,
20,9,Redfoo,-0.6767767216697346,,,,,
20,9,Nastia Liukin,1.3923495611421928,,,,,
20,9,Noah Galloway,1.2888932470015964,,,,,
20,9,Michael Sam,-0.6767767216697346,,,,,
20,9,Chris Soules,-0.6767767216697346,,,,,
20,9,Charlotte McKinney,-0.6767767216697346,,,,,
20,9,Patti LaBelle,-0.6767767216697346,,,,,
20,10,Willow Shields,-0.551896506349272,,,,,
20,10,Suzanne Somers,-0.551896506349272,,,,,
20,10,Robert Herjavec,-0.551896506349272,,,,,
20,10,Riker Lynch,1.7318131750959918,,,,,
20,10,Redfoo,-0.551896506349272,,,,,
20,10,Rumer Willis,1.7318131750959918,,,,,
20,10,Noah Galloway,1.5034422069514655,,,,,
20,10,Nastia Liukin,-0.551896506349272,,,,,
20,10,Michael Sam,-0.551896506349272,,,,,
20,10,Chris Soules,-0.551896506349272,,,,,
20,10,Charlotte McKinney,-0.551896506349272,,,,,
20,10,Patti LaBelle,-0.551896506349272,,,,,
20,11,Rumer Willis,0.0,,,,,
20,11,Robert Herjavec,0.0,,,,,
20,11,Riker Lynch,0.0,,,,,
20,11,Redfoo,0.0,,,,,
20,11,Patti LaBelle,0.0,,,,,
20,11,Michael Sam,0.0,,,,,
20,11,Nastia Liukin,0.0,,,,,
20,11,Chris Soules,0.0,,,,,
20,11,Charlotte McKinney,0.0,,,,,
20,11,Suzanne Somers,0.0,,,,,
20,11,Noah Galloway,0.0,,,,,
20,11,Willow Shields,0.0,,,,,
21,1,Alek Skarlatos,0.6188222706555678,0.0,1.8853206465663948,0.5760403819277883,0.985577576517948,3.121102912991357
21,1,Victor Espinoza,-0.9454229135015613,0.0,0.4148674137655382,0.13555694328276952,0.23112822812502387,0.7440825052095152
21,1,Tamar Braxton,0.8422858683923009,0.0,2.4231955836645467,0.7117720941242882,1.2731173346980997,4.172166653134375
21,1,Paula Deen,-0.9454229135015613,0.0,0.4136246738289834,0.11978417290874195,0.2413228630308006,0.7137911221884056
21,1,Kim Zolciak-Biermann,-1.6158137067117595,0.0,0.2293081526534163,0.072443981217141,0.12758558451943652,0.38670239493727687
21,1,Hayes Grier,0.39535867291883525,0.0,1.463549677481462,0.45148984475641957,0.7752688357805197,2.45461679627533
21,1,Nick Carter,1.0657494661290334,0.0,2.9075312182358832,0.8479394912782036,1.4968152468262275,5.012652662203204
21,1,Chaka Khan,-1.392350108975027,0.0,0.2708942967364533,0.06972264132613905,0.13552201131225722,0.42713403980849446
21,1,Carlos PenaVega,0.8422858683923009,0.0,2.3876638136568595,0.7280079260590309,1.1645078626178604,4.269179311873778
21,1,Bindi Irwin,1.0657494661290334,0.0,2.8291028772571916,0.9611937046400291,1.6480818517982525,5.489174183373781
21,1,Andy Grammer,0.39535867291883525,0.0,1.5625534159815027,0.4989640232140701,0.8758265893199927,2.8761054109215984
21,1,Alexa PenaVega,0.6188222706555678,0.0,1.9640000486655804,0.6624646487316171,0.9593067565516133,3.4108537606768503
21,1,Gary Busey,-0.9454229135015613,0.0,0.40446927903497326,0.12511313046407613,0.2061006281384684,0.6746318684159007
21,2,Kim Zolciak-Biermann,-0.7630064601840356,-0.4,0.43802789610831533,0.1614466078483576,0.21864277815812022,0.8713734652539344
21,2,Victor Espinoza,-0.7630064601840356,-0.5,0.40564860846561734,0.14285125097735843,0.202299039202325,0.7738829864132916
21,2,Tamar Braxton,1.2208103362944565,-0.7666666666666667,2.4859687413918596,0.86662988627061,1.3990296890534466,4.656290758876536
21,2,Paula Deen,-0.7630064601840356,-0.5,0.4138458807267855,0.12078887604582367,0.24655128888131503,0.7312632595351316
21,2,Nick Carter,0.559538070801626,0.2,1.9983377089187948,0.5724535459012292,1.0715018910207448,3.278350091691337
21,2,Hayes Grier,0.559538070801626,-0.7,1.31579573786113,0.3995688860049723,0.7413550993029301,2.3465194053583107
21,2,Andy Grammer,0.3942200044284179,-0.7,1.1267615125673105,0.30821077059119883,0.6842677429643386,1.7902587449285527
21,2,Chaka Khan,-1.9202329247964902,-0.4333333333333333,0.13139720211424957,0.04101899840554091,0.07183201432143185,0.23400261615312387
21,2,Carlos PenaVega,0.559538070801626,0.2333333333333333,1.9895634670267206,0.5623052727407016,1.0492884108262146,3.1421384474391334
21,2,Bindi Irwin,1.0554922699212492,0.2,3.2636513469786563,0.928842374763357,1.7088142284260233,5.357661955566456
21,2,Alexa PenaVega,0.724856137174834,-0.7333333333333333,1.5765426842583512,0.5065298491778332,0.7457094829323087,2.6659579430654223
21,2,Alek Skarlatos,0.559538070801626,0.19999666666666666,1.8838077654937135,0.5121966825394412,1.0980713466218233,3.142744032182197
21,2,Gary Busey,-1.424278725676867,-0.5,0.2143854351765813,0.06396926858384713,0.10965882841073905,0.3437482467356102
21,3,Hayes Grier,0.46572487668786666,-0.7,1.2807902956451251,0.4224137431998934,0.7178453547937117,2.2673553838850355
21,3,Victor Espinoza,-1.6711304398799915,-0.5,0.17954326337109056,0.05659894155012234,0.0938192213377945,0.27317619561778334
21,3,Tamar Braxton,0.6794104083446525,-0.7666666666666667,1.4363955745044144,0.45654652757067465,0.7899554819618353,2.366507332729337
21,3,Paula Deen,-0.24656022883475276,-0.5,0.7071408966618736,0.22193723453702965,0.3530906542970659,1.1436109823351641
21,3,Kim Zolciak-Biermann,-1.6711304398799915,-0.4,0.16881624982165402,0.044788447814311405,0.07964005992260868,0.2710536479643793
21,3,Gary Busey,0.10958232392655695,-0.5,0.934308357890426,0.2818075304746857,0.550549653008973,1.577875849645081
21,3,Nick Carter,0.8930959400014382,0.2,2.668676671227725,0.8606795543830454,1.4182126900896357,4.808080766070153
21,3,Carlos PenaVega,0.5369533872401285,0.2333333333333333,1.999704437853135,0.5986489046181217,1.1159276131453573,3.2077573435797224
21,3,Bindi Irwin,0.6081818977923905,0.2,2.0196828786917562,0.5858876917387502,1.1709337643190925,3.3371952506553018
21,3,Chaka Khan,-1.6711304398799915,-0.4333333333333333,0.16890232547450235,0.048935332307652846,0.08572837464289725,0.2984485645265044
21,3,Andy Grammer,0.3944963661356047,-0.7,1.0937587471839934,0.3265290886531257,0.5943015347804156,1.8866120215130584
21,3,Alexa PenaVega,0.8930959400014382,-0.7333333333333333,1.8091835815111392,0.6004046926626049,0.8821522268444012,3.1404145081158714
21,3,Alek Skarlatos,0.6794104083446525,0.19999666666666666,2.1999492773053895,0.6219578776257794,1.2057641545156224,3.43690968178928
21,4,Tamar Braxton,0.8081875139232481,-0.7666666666666667,1.6516917899624284,0.5022881767862041,0.8891845531743434,2.7090955415895315
21,4,Paula Deen,-0.014055435024751841,-0.5,0.8557405550368188,0.2359838188628358,0.5103786849176051,1.3242133252254535
21,4,Nick Carter,0.8081875139232481,0.2,2.4858156326857346,0.7364075342825084,1.3460304533555882,4.2769760365423775
21,4,Kim Zolciak-Biermann,-1.6585413329207517,-0.4,0.16893561234506205,0.04277512267194987,0.10241421204540503,0.24906987930801758
21,4,Hayes Grier,0.8081875139232481,-0.7,1.6826289611259386,0.5441859347662436,0.9169979121294857,2.8541405771662176
21,4,Gary Busey,-0.19677609034652968,-0.5,0.6920393276263791,0.2021058450879485,0.34339472708695495,1.0846451044289631
21,4,Victor Espinoza,-1.6585413329207517,-0.5,0.16447041445413177,0.056077302992512935,0.07580796179085658,0.3155805378058781
21,4,Carlos PenaVega,0.6254668586014704,0.2333333333333333,2.1768322365092048,0.7011460447143757,1.0749242631042892,3.921105954822344
21,4,Bindi Irwin,0.899547841584137,0.2,2.6980721716010807,0.81023340863739,1.504359363515791,4.360885192275295
21,4,Andy Grammer,0.4427462032796926,-0.7,1.1763967176707855,0.33514316309026854,0.6492183782934501,2.015819427668607
21,4,Alexa PenaVega,0.26002554795791477,-0.7333333333333333,0.9455644053863836,0.3261551373484323,0.5011769680585285,1.6083593511782803
21,4,Alek Skarlatos,0.5341065309405814,0.19999666666666666,1.8981706918329138,0.5613190799240412,0.9441964132093663,3.09796607501272
21,4,Chaka Khan,-1.6585413329207517,-0.4333333333333333,0.1644173942678359,0.049709001631970194,0.0917626055819672,0.2766972238046572
21,5,Victor Espinoza,-1.3962945540332155,-0.5,0.21996589728536584,0.06771243949442672,0.11754759650466247,0.3888789490955505
21,5,Tamar Braxton,0.35255277776253946,-0.7666666666666667,1.0772662940122324,0.32371012019966816,0.6456968533440911,1.8731735611134166
